116b,新竹市建中路37號,24.8009543,120.9946632 
116c,台中市豐原區三民路95號,24.253315,120.719773 
116d,新北市三峽區文化路59號,24.9360889,121.372334 
116e,新竹縣竹北市光明六路301號,24.8301405,121.0045959 
116f,台北市復興北路57號,25.050351,121.544387 
116g,桃園市龍潭區龍潭里北龍路42號,24.865202,121.212057 
116i,新北市樹林區中山路一段96、100、102號,24.9911707,121.42310859
116j,苗栗縣頭份鎮中華路926號,24.6858673,120.907507
116k,高雄市鼓山區華榮路391號,22.6683634,120.2950766
116m,彰化縣和美鎮彰美路五段300號,24.1107213,120.4998109
116r,新北市板橋區文化路二段182巷1弄2號,25.0274447,121.4712005
116s,新北市土城區中央路二段209號,24.9745099,121.441824 
116v,新北市新莊區幸福路803.807.809號,25.0490307,121.4460353 
116w,福建省金門縣金城鎮民生路27巷1號,24.4347845,118.3194696 
116x,台北市南京東路二段111號,25.0522598,121.5335637 
1230,台北市衡陽路68號,25.0421719,121.511768 
1232,高雄市忠孝一路456號,22.634532,120.306632 
1233,台中市南區復興路二段七十八號,24.1219418,120.6619772 
1260,台北市信義路四段236號,25.0329797,121.5529621 
1261,台北市松山區民生東路五段171之1號及171之2號,25.0595577,121.5647469 
1262,桃園市中正路1125號,24.96764,121.202576 
1264,台北市南京東路四段130號,25.0513459,121.5556721 
126D,台南市中西區忠義路二段69號,22.9924627,120.2023232 
126H,新北市中和區民樂路23號,25.0013434,121.4831765 
126L,台中市文心路一段521號,24.1539166,120.6464058 
126Q,高雄市中正二路175號,22.6303884,120.313584 
126U,台北市中正區開封街一段2號,25.0459201,121.514362 
126V,新北市板橋區三民路一段210號5,25.0193673,121.4789664 
126X,新竹縣竹北市光明六路東一段296號,24.8198724,121.0269637 
1360,台北市復興南路一段2號,25.047121,121.54356 
1380,臺北市敦化南路二段95號,25.0291999,121.5490954 
1440,台北市敦化南路二段207號,25.0267552,121.5489975
1470,台北市敦化南路二段207號,25.0267552,121.5489975
1480,台北市敦化南路二段207號,25.0267552,121.5489975
1520,台北市民生東路三段109號,25.058088,121.545232 
1530,台北市仁愛路四段296號,25.0374136,121.5535465 
1560,台北市松智路1號,25.0384776,121.5658535 
1570,台北市民生東路三段109號,25.058088,121.545232 
1590,台北市信義區松智路1號,25.0384776,121.5658535 
1650,台北市松仁路7號,25.038835,121.568656 
1660,台北市信義區信義路五段7號,25.0337181,121.5648093 
2180,台北市重慶南路一段86號,25.043099,121.512984 
2181,新北市板橋區南雅南路二段一七０號,24.9974796,121.4523829 
2184,新竹市光復路一段472號,24.7853052,121.0127673 
2185,台南市林森路一段395號,22.9854916,120.2217795 
2186,高雄市前鎮區中山二路260號,22.613338,120.3052279 
2187,台中市自由路二段131號,24.1419702,120.6839535 
2188,新北市永和區中和路537號,25.0031839,121.5113653 
2189,桃園市桃園區大興西路二段18號,25.0122187,121.299138 
218A,台北市重慶南路一段86號,25.043099,121.512984 
2200,台北市中山區南京東路三段225號,25.0521001,121.5436647 
5050,台北市承德路一段17號,25.0500839,121.5170461 
5059,台北市重慶南路一段77號,25.043941,121.513374 
5110,台北市南京東路三段287號,25.0520849,121.546199 
5112,台北市長安東路一段18號,25.049243,121.5236081 
5118,台北縣三重市重陽路三段192號,25.0685229,121.490196 
5260,台北市民生東路二段174、176號,25.057656,121.5356332 
5261,新北市蘆洲區中山一路161號,25.0814665,121.4753873 
5262,桃園市楊梅區新成路208號,24.9081623,121.1471238 
5263,新北市泰山區明志路一段205號,25.061391,121.4327391 
5264,高雄市中華四路159號,22.6180963,120.2999613
5265,苗栗縣苗栗市建民街60號,24.5659256,120.8238241
5266,桃園市平鎮區環南路18號,24.9565928,121.2066359
5267,基隆市義一路18號,25.1318569,121.7452783
5268,臺南市成功路518號,23.0013904,120.19654509
5269,台中市崇德路二段130號,24.1711124,120.6856182
526A,新北市中和區景新街338號,24.9906391,121.5119816
526B,臺北市復興南路一段205號,25.0395041,121.5439638
526K,新北市三重區自強路一段73號,25.066971,121.49711
526L,新北市蘆洲區長榮路136號,25.084618,121.4614204 
5320,桃園市中壢區中和路92號,24.954304,121.2267503 
5321,桃園市龍潭區中正里龍華路132號,24.8635821,121.2160196 
5322,桃園市中壢區中山路二二八巷十八號,24.9570533,121.2229708 
5323,桃園市中壢區忠孝路159,24.97664,121.254843 
5380,台北市中山區長安東路一段22號,25.0490121,121.5246365 
5381,彰化縣員林鎮大同路一段338號,23.96314,120.5799 
5382,台中市向上路一段110號,24.1468161,120.6633532 
5383,高雄市苓雅區中正一路120號,22.62818,120.332568 
5384,台南市大同路一段98號,22.9861169,120.2109177 
5385,桃園市桃園區民族路55號,24.9900576,121.309849 
5386,彰化縣彰化市和平路48號,24.079836,120.540741 
5387,澎湖縣馬公市光復路88號,23.5712811,119.5702737 
5389,台北市中山區中山北路二段61號,25.05615,121.522996 
538A,高雄市中正四路17號,22.6308801,120.3010615 
538B,新竹市英明街3號,24.806571,120.967856 
538C,台北市光復北路16號,25.0490742,121.5576489 
538D,台北市忠孝東路二段88號,25.0430627,121.5292847 
538E,台中市自由路一段144號,24.1371423,120.6794115 
538F,台北市迪化街一段63號,25.0557807,121.5101501
538G,新北市中和區中山路二段152號,25.0030829,121.501544
538I,苗栗縣頭份鎮中正路67號,24.6837937,120.8773344
538L,台北市長安東路一段22號,25.0490121,121.5246365
538M,嘉義市中山路307號,23.4799748,120.4498254 
538N,台中市豐原區中山路423號,24.250794,120.714128 
538P,高雄市路竹區中山路1187號,22.8542175,120.2613575 
538S,苗栗縣竹南鎮民族街53號,24.6845478,120.8782021 
538U,台北市文林路338號,25.0927232,121.5258368 
538V,高雄市三民區大順二路147號,22.642356,120.326675 
538W,新北市板橋區文化路一段329號,25.020784,121.466287 
538X,新北市新莊區中正路316號,25.0350447,121.4463869 
538Y,桃園市中壢區中央西路二段30號,24.9583198,121.2175935 
538a,臺北市中山區長安東路一段22號,25.0490121,121.5246365
538j,台北市安和路一段27號,25.039273,121.550455
5460,台中市北屯區北興街43號,24.163777,120.6890098
5600,台北市南海路20號,25.0324241,121.5168667 
5602,台中市北屯區中清路二段578號,24.1832496,120.6653634 
5603,台中市三民路三段265號,24.1563179,120.687534 
5604,台中市南屯區大墩路754、756號,24.1541779,120.649905 
5660,苗栗縣苗栗市中正路426號,24.5603351,120.8220185 
5690,台中縣豐原市中正路220號,24.251943,120.717391 
5691,台中縣后里鄉后里村三豐路一四二-一號,24.3088765,120.7223705 
5850,台北市東興路8號,25.0501769,121.5652391 
5851,高雄市中正三路55號,22.6308263,120.3083945 
5852,台北市敦化南路二段105號,25.0284459,121.549215
5853,桃園市中壢區中美路51號,24.9582933,121.22631049
5854,台北市博愛路80號,25.0445529,121.5112389
5855,台南市中山路88號,23.1171126,120.20399559
5856,台中市五權西路一段257號,24.1399597,120.6560469 
5857,新竹市北大路307號,24.8062849,120.9627822 
5858,嘉義市林森西路153號,23.4838336,120.4479955 
5859,屏東縣屏東市濟南街10-1號,22.6770238,120.4909414 
585A,基隆市仁愛區仁三路11號,25.127701,121.744585 
585B,新北市永和區福和路389號,25.0076249,121.5141918 
585C,高雄市博愛一路366號,22.650693,120.303767 
585D,台中市西屯區文心路二段201號,24.1597314,120.647302 
585E,台南市新營區中山路113號,23.305157,120.318774 
585F,彰化縣彰化市華山路37號,24.07419,120.542152 
585G,台北市延平北路二段202號,25.059057,121.511341
585H,桃園市桃園區成功路一段32號,24.9925279,121.3111327
585I,彰化縣員林鎮靜修路12號,23.962728,120.5727249
585J,新北市三重區重新路四段12號,25.0576876,121.48867589
585L,台中市豐原區三民路199號,24.253085,120.717376
585M,台北市士林區承德路四段83號,25.0827568,121.5236064 
585N,台中市大里區中興路二段438號,24.1088165,120.6902945 
585P,新北市板橋區府中路29之2號,25.0082339,121.4584264 
585Q,高雄市苓雅區四維四路7號,22.6160418,120.3014427 
585R,新北市汐止區中興路160號,25.0652979,121.632174 
585S,宜蘭縣宜蘭市中山路三段152號,24.7591493,121.7531725 
585U,台北市南京東路三段248號,25.0515501,121.5445603 
585V,台北市南昌路二段103號,25.0267399,121.5213653 
585W,金門縣金城鎮民權路160號,24.4366324,118.3178927 
585Y,新北市土城區裕民路149號,24.986172,121.4521
585Z,台北市松江路127之1號,25.0535129,121.53327739
585b,臺北市內湖路一段575號,25.0812129,121.5726987 
585c,台北市安和路一段29號,25.0391676,121.5505518 
585d,新北市新店區北新路二段262號,24.9785511,121.5426013 
585e,新北市新莊區中平路379號,25.0538418,121.4446135 
585f,新竹縣竹北市中正西路141號,24.8411287,120.9997829 
585h,桃園市桃園區中正路476號,25.001961,121.30669 
585m,苗栗縣竹南鎮中正路217號,24.6835508,120.8739461 
585s,台北市東興路8號,25.0501769,121.5652391 
5860,高雄市新興區七賢二路38號,22.634841,120.300819 
